,image,study
5018,de540f4137c7.dcm,6fe5d9760641
5019,2e1a618166f0.dcm,3bd90e114e5d
5020,384de6416f6e.dcm,c78431df8576
5021,94db5ad07806.dcm,11b52fbe26a3
5022,f87b978285e8.dcm,016c1781fbb2
5023,300b663f5b0e.dcm,5a869900cfef
5024,42219d500947.dcm,93eaff86bff6
5025,8a6178c3911b.dcm,dd7aeb805eef
5026,754c56fbab63.dcm,8a6b5f89162a
5027,c636ac67c19a.dcm,970c96c9fa5d
5028,e738c549fe8e.dcm,970c96c9fa5d
5029,f7c7683d6ed9.dcm,970c96c9fa5d
5030,9872a8a48f23.dcm,970c96c9fa5d
5031,8d4b3609ed92.dcm,970c96c9fa5d
5032,3d9c95938f42.dcm,c55dcf172e5b
5033,9dcd0faf95bd.dcm,f49a276f76f2
5034,dbbcce15367b.dcm,e8da31ab0da5
5035,3d144fbe4958.dcm,8aca32492ab8
5036,ed3bea59397c.dcm,d7c6e17080cf
5037,50f29acd37a6.dcm,9c95946da400
5038,49f010752fd8.dcm,9c95946da400
5039,343d445230a1.dcm,9c95946da400
5040,6614fa860542.dcm,9b978a92670c
5041,90836bb5b6de.dcm,131bc41b0023
5042,6ec7006d0320.dcm,5312293ed94e
5043,0d97277582ab.dcm,25e21353e24e
5044,3b6ad60071d4.dcm,0d43ab1d2f50
5045,6494a03199e5.dcm,0d43ab1d2f50
5046,5315a92172ef.dcm,a11b33c50c84
5047,3041c13193cf.dcm,5bc2b00f611e
5048,7847e1ea4307.dcm,6ff3619ba762
5049,7e63892d77cb.dcm,fd33d1e13711
5050,aeba4885d18a.dcm,b8e15549c0f4
5051,05960ccb10c0.dcm,b87d30f0afbd
5052,47716ab91efa.dcm,1aad6def3e90
5053,1b9c9f8fb993.dcm,301e45e1e65f
5054,d9d38c4f0b20.dcm,beb058ee419b
5055,be055d308ab1.dcm,2b9dbde85d8d
5056,b2f5d0fe9ab4.dcm,f03cec43a0c6
5057,04af69b81c7e.dcm,537f2065d631
5058,f32e1212203a.dcm,bda053990c9b
5059,effd1810f790.dcm,cd184a74c205
5060,e0f4c2ea7603.dcm,95da43e095d3
5061,0449b62bc0b6.dcm,b66a03d385b2
5062,787dc6109e4a.dcm,c64f37e2ef20
5063,f7333f1c582f.dcm,7e86ca47ec47
5064,f4be52d4e6ae.dcm,fdbf84b3fd88
5065,4818a62bb220.dcm,aa20aaac8504
5066,31d499dd751d.dcm,d07ea6d8fcd8
5067,51dc130ec62f.dcm,498f325cf374
5068,0965160ad057.dcm,19406db78215
5069,fdb87f885d0e.dcm,52dc05bd4381
5070,ce6c51b4fff8.dcm,78f1e3db654c
5071,4fa890061bf6.dcm,acacf54e2e13
5072,14bd5c85aea2.dcm,17c25c1ffb8d
5073,761288427a0d.dcm,fbf0289c2fde
5074,36c748936087.dcm,033238643ba8
5075,8d003476a0b9.dcm,633ad3666fe2
5076,b1f57cd2ee79.dcm,8cec64c8a30a
5077,6656a202d5e9.dcm,eb17643599fd
5078,bd2509cb2f13.dcm,22ebf6bc8d50
5079,eb446b336fdf.dcm,1aa21301e856
5080,76bb17698bfa.dcm,2c94d957e11e
5081,3e701399bf0f.dcm,28cd5ee432cf
5082,4024e564722b.dcm,a52862899ae4
5083,61ec09d32116.dcm,a52862899ae4
5084,3566e20a178e.dcm,e43c10ce7933
5085,3577ee4f26c4.dcm,e43c10ce7933
5086,823797c902b5.dcm,edaf69ec10f6
5087,015484acb9cf.dcm,0da60a794140
5088,c64a4232f6ba.dcm,6c38af5d08ab
5089,cd6571846bba.dcm,6b2000b1b002
5090,2905f86286db.dcm,8b7d91225bc5
5091,5f6691632bbe.dcm,4676a91a79e1
5092,8d4c57ef78f9.dcm,f108d58e9f51
5093,c19746f104f2.dcm,7a1934d2866f
5094,bbcaf12f5c75.dcm,798c27690f1f
5095,e99abff2a302.dcm,414a2893624e
5096,94dfaa1ebe4d.dcm,b9aa4efa289f
5097,2ae75e3c1a63.dcm,1b5c1d4376a4
5098,5c8147b9d1a4.dcm,e51850dddb1d
5099,68bc7bc6ad65.dcm,0862f314ec92
5100,df22e4564d8a.dcm,21c44b9f3caa
5101,70fcced4ab9a.dcm,1ed21574ae51
5102,31f599eed7d4.dcm,5122ec355c24
5103,1311dd6f5c2e.dcm,0a54c691d360
5104,9bea66a2b74e.dcm,65c91ba5fd2a
5105,606b9b7b4b9a.dcm,2cda294cfd79
5106,5662a418a7f0.dcm,4f429eb104df
5107,25d509aec102.dcm,f55866b3c793
5108,81b158b2250f.dcm,da507be5f7be
5109,db00cd1b6beb.dcm,b8885f1f6625
5110,3607190f3f38.dcm,ed513f058147
5111,2c520dcf9515.dcm,8fe8e5f3d9f2
5112,6471803ece87.dcm,9283b3ca7c42
5113,64a776818efe.dcm,0a1a3dd9e738
5114,266cd3b181c5.dcm,1618ee0e44de
5115,2308e67bc9a8.dcm,d9ed94436325
5116,0439f052b73b.dcm,5b1912a3bd37
5117,ac122c375a7f.dcm,b00d45ea85f4
5118,0133bf9a5f5c.dcm,5be2cf346b1e
5119,dd3b16780ce4.dcm,a8ad69453683
5120,8307346433cf.dcm,c3a48893191e
5121,0a3afeef9c01.dcm,92cc20c21651
5122,dc0339fa6725.dcm,932c6343566e
5123,cfecc1391cac.dcm,d7942d6c2d17
5124,2ab080e51a21.dcm,8078a3f5012d
5125,d74ef8961bff.dcm,c58f890db01a
5126,b7eb26ddf5a3.dcm,c58f890db01a
5127,ea6150f7e739.dcm,3bdf88144fa5
5128,c4776e6a612b.dcm,1f294b434700
5129,7ec6d82fbd45.dcm,2133352e9cde
5130,3d19da0d4ee6.dcm,4ba72e5afc03
5131,bdb66fe06369.dcm,4ba72e5afc03
5132,7a733f167e29.dcm,ea1bf78bc0ee
5133,f21c0ad4f6c6.dcm,126bc37fb7cd
5134,adaa7dde6a5a.dcm,6bb07353d102
5135,267feb0db182.dcm,150c8a29908b
5136,a039679aecf1.dcm,d1b3ad13fb12
5137,f5428f049a02.dcm,a34bfa3e0298
5138,62235a2912fe.dcm,14f70dbb7730
5139,53488579be26.dcm,1264d1caa4ec
5140,548939938de2.dcm,7585d5f73457
5141,2db8cefa1c69.dcm,6a80b8290f19
5142,0ecd5e7e89b0.dcm,4635defbbeb3
5143,67ad8c8afe8c.dcm,4fb1f71d298c
5144,7f14798af38a.dcm,e87c1dfe1c1f
5145,4691e42f9447.dcm,2c1168644485
5146,1d65ce594196.dcm,9cb94320645e
5147,35da4a5a0201.dcm,755467af701a
5148,b2c1f6501551.dcm,755467af701a
5149,473dfd35782a.dcm,aa7cea654180
5150,dded5cc225c0.dcm,695e7da261a2
5151,a6de43bd68d4.dcm,c7426be07170
5152,b61f3493c551.dcm,0d962bb4c9f2
5153,089bd77c8c10.dcm,0d962bb4c9f2
5154,ee086fdd5c81.dcm,64087d1a274d
5155,83ba207acf3a.dcm,38a1f0560e2f
5156,8e4c6528fcff.dcm,c24d4d4534d4
5157,ce430706efe2.dcm,a2b155b28828
5158,1117adfb1445.dcm,32bf7e54a7ee
5159,0d5988fe9620.dcm,9039323ef12d
5160,4f39b14d1bc2.dcm,162b49bd6d26
5161,bb52bbb91924.dcm,9704fd5364eb
5162,8438a6e0c60b.dcm,f2a9e6e67eda
5163,1d528d96ae8f.dcm,ddf50c05459b
5164,f6ef78fff495.dcm,37befe3703ab
5165,e11854af4478.dcm,5a8415bb7316
5166,f4076663653f.dcm,ca9a5e9b9961
5167,8408a0a09a25.dcm,3995fbf3b106
5168,43721cdd43d7.dcm,c87797d3e4a4
5169,2af4fdd6b125.dcm,14be42e4beee
5170,b7fcb9db9d69.dcm,c4328d32e545
5171,162eb52156fe.dcm,26bf9b216e9c
5172,f74ba5dd0f35.dcm,21b42c133cd2
5173,d7bd07106cd1.dcm,60ee48e72980
5174,9d0c91bd716b.dcm,42a5ef66e3d4
5175,85e9126deab4.dcm,f8bdffa59cc1
5176,ff9f10a24c27.dcm,a937614104e3
5177,315967232685.dcm,910fd590ada8
5178,4ffc2689420f.dcm,2ba80f7a6982
5179,621a97bed4f2.dcm,80a0658f585b
5180,d711aaf80ece.dcm,067d0d1495a8
5181,75f207c4945d.dcm,386026264f01
5182,110dde407e0a.dcm,386026264f01
5183,2d9270f6aa14.dcm,49719e81744f
5184,a4154723fc47.dcm,15f599eeb81f
5185,e1ae4be3ef0c.dcm,c9d1979eae31
5186,168dd478cd66.dcm,ed5c290105e0
5187,238208eb51b4.dcm,a89c1f3470e1
5188,76d45ddd80d8.dcm,e094984999c2
5189,696dd2b20ebc.dcm,bf3ba5075cab
5190,1f1d14c3edca.dcm,5e3a04aec6df
5191,a9db22dc73e5.dcm,617fdae2aaa1
5192,52d9af96139f.dcm,b904adfb37e6
5193,bcb1d52e4eab.dcm,76122cbd97f4
5194,b3d4f33ea91f.dcm,8762482fa9b6
5195,e62e55fc3d30.dcm,8c46388eee54
5196,3bb9d1009a11.dcm,8e844d4f4027
5197,ef7d4d77a524.dcm,aac325aaa28c
5198,4407005b8627.dcm,ad3ec5a0e7c9
5199,98a63209c4eb.dcm,3190721e0a77
5200,acca96bd8543.dcm,ca4bd49ea348
5201,9304a960bfcf.dcm,1e7e77b791bd
5202,7c87232477d9.dcm,08e2e4a4410e
5203,e8e902f1b426.dcm,4a0fb5ff55bb
5204,204f98b6eaa0.dcm,015707c0e73f
5205,b6cd2b51fdbb.dcm,1882d31c20a8
5206,2b89836e651a.dcm,7cd0bf7381c9
5207,ee33ec236561.dcm,d66df386831f
5208,5cd1b4c1bc31.dcm,6e3e83089363
5209,df2bb22fa871.dcm,d422862db292
5210,2f6019c75d6d.dcm,d422862db292
5211,bfa8feb11bec.dcm,841519065bd1
5212,20cc91493f24.dcm,df45b695ea21
5213,e6a05de9cd72.dcm,8c1872520275
5214,1a5b81d8f067.dcm,ec2491ff28f2
5215,4f84c6747e86.dcm,820fc489e682
5216,ca37059c690b.dcm,0fbe039be7d1
5217,8529395d2a79.dcm,fdcc6f504d49
5218,390ce1f029e7.dcm,011475cb6db4
5219,fec0f573e821.dcm,d97364c9384a
5220,bc0564a2a89b.dcm,03f7a5f8d8ea
5221,34d695666ba0.dcm,f3c36d0f9736
5222,6ae7f30df43f.dcm,43e48c2c4291
5223,4d3847ba95ed.dcm,c25d9133b16e
5224,5f9d4c174eb0.dcm,80338e4bf528
5225,04bfc50a592b.dcm,dda7e9290f64
5226,b85eb21acdd7.dcm,059f8765a1c1
5227,97a6e11901eb.dcm,2814745d2a0c
5228,5ef8fda13991.dcm,9b74cea0d6b1
5229,b287167d9c72.dcm,b449b8c43f5c
5230,7117291867a9.dcm,bab9f823eb40
5231,fd307ea3d74b.dcm,28bd779b2f84
5232,2fd784cf972d.dcm,8276779107e0
5233,d4543383eeea.dcm,c251f8956347
5234,cedf1b30b001.dcm,508b10b44ff6
5235,c73e3e0a98dc.dcm,37f2b094c247
5236,23cbb38b6a8b.dcm,a81e1c6fc22e
5237,74ccb87f76a1.dcm,2d2a9c4964e8
5238,a6265fd0fbbd.dcm,806161ff1e51
5239,d287c6d8d984.dcm,4c74745605a9
5240,250e141ba53a.dcm,cfccf6cf66a1
5241,e89536bb9b9c.dcm,510b4b2ae848
5242,ca8ecb88abcf.dcm,33ee105d8d08
5243,32db31429adc.dcm,6320290accf8
5244,578d1c165af7.dcm,605f27e6f20a
5245,5557550c918d.dcm,2e6158c0eb68
5246,a5ebe374bf5f.dcm,f3a9bde37ea8
5247,0f86d39499c3.dcm,a17dffb1dcf9
5248,7b64f13eadcd.dcm,eda00b808607
5249,d36f8cd69fa7.dcm,7322960be0a9
5250,7072c0a0fc8e.dcm,99cf4e630194
5251,cccc4a472171.dcm,7bae3da7cc02
5252,82d68e44143f.dcm,936679c7b27c
5253,ef367099b05f.dcm,0e5b9c6b7ba6
5254,34d78e39990b.dcm,9915d9038245
5255,7c5ea470acdb.dcm,d036460bb847
5256,0ee216baabd5.dcm,5553337f41b7
5257,fbc362185c6e.dcm,36badedeccd9
5258,8b4e375dc274.dcm,56688f5bde5c
5259,23311f777947.dcm,d40b3798bbaf
5260,8ec92e65cd35.dcm,664e9fb951a8
5261,65761e66de9f.dcm,00086460a852
5262,c338662fdbf2.dcm,69f765c5e52f
5263,339898ec49b3.dcm,9298dad2b9d5
5264,743d32c78e2f.dcm,0fca95b2e96f
5265,f9c3bb697d31.dcm,b4d310d30409
5266,4c951c9bf926.dcm,e798540bbd79
5267,a7c8151bb532.dcm,3e22009db59b
5268,0b9ceba31ef2.dcm,aa749b4d6cdd
5269,4b4f8dbaa9ae.dcm,8cd25736a9e1
5270,27c3a9b1d888.dcm,f7859a6e1ae1
5271,c7b23395d254.dcm,2ef14d372428
5272,0729e35c1829.dcm,fda2cd74ad14
5273,d22fc49476cd.dcm,db7e1c572d15
5274,41124e1492aa.dcm,5a37eccaeb4e
5275,1982d1c817bf.dcm,c474e013e0af
5276,141d909aeeec.dcm,218620841a93
5277,672aed2a462b.dcm,fc86da3ecf75
5278,56ed68c28819.dcm,31557085aaef
5279,0e3bf1e3d4a7.dcm,31557085aaef
5280,d5b9b9f3ee57.dcm,5c973dc7d507
5281,b09305903d46.dcm,d93242ee3944
5282,2ad5782e69a0.dcm,361e431e4401
5283,98251234bce9.dcm,233662973cbd
5284,54155a058e38.dcm,a880ba760a7f
5285,0a990c89256a.dcm,a880ba760a7f
5286,09cf9767a7bf.dcm,00a87235ca36
5287,cfc1a9fed40d.dcm,316a5c0840f2
5288,5e5e0e2cb5f8.dcm,782ab22207fc
5289,ba57c39bc15d.dcm,29afa03eedd3
5290,395e9f2c003d.dcm,29afa03eedd3
5291,df9f31db0683.dcm,5ebc6a206211
5292,8116db865b1b.dcm,50ab8f13a325
5293,b357652d690b.dcm,c6a5e29975eb
5294,f5217eb57e14.dcm,9c1f5a410926
5295,61e834204727.dcm,d493a19fdc27
5296,137dd4fedd7f.dcm,26ae7b9c9414
5297,c0b8daed0225.dcm,5545ef49ebfc
5298,624cdf15ec99.dcm,c76676090cdc
5299,6606cab99998.dcm,6ca510d3e776
5300,bd0fa715c95c.dcm,c7cb4bb07b69
5301,9428ac73e507.dcm,c7ff315a07d2
5302,19d190bdb8fc.dcm,e2e852552b7f
5303,460d99af3da9.dcm,9d07514a1023
5304,af6e597c23c4.dcm,d4fe511721c0
5305,76264298dfc8.dcm,1fab0b8dc055
5306,4f3d52d652dd.dcm,8222875f1a91
5307,40844df2c2ce.dcm,6f2c498c1bc1
5308,2f21be53ee88.dcm,ccb2bb7d0986
5309,4cf41c062d0c.dcm,061d2ddaddd1
5310,67ea53f37acf.dcm,061d2ddaddd1
5311,00a129830f4e.dcm,3a3c198051f0
5312,9bc4d429d4e8.dcm,fa6d3b56e333
5313,67b1b1cc7551.dcm,2f9246cbb78a
5314,404d6bc85544.dcm,69aa502599b5
5315,12525e86fa15.dcm,a842d9e96828
5316,5ad1df47efad.dcm,9039045a41db
5317,66547689da3f.dcm,75b33f606cf5
5318,8600e434d5f4.dcm,decc8130c6bf
5319,1643171226c2.dcm,c22a8be2bba4
5320,3251819ccfaa.dcm,bcfb73eb7ad5
5321,309bf31ca42f.dcm,60582c2b6793
5322,a001a2ab02c8.dcm,f1a16c95082b
5323,4dc35109eba4.dcm,70e4e4031f99
5324,97f88e6913e1.dcm,c3cd6826fd20
5325,74077a8e3b7c.dcm,00f9e183938e
5326,6534a837497d.dcm,00f9e183938e
5327,c5ebaf0ae1ea.dcm,2865cb42d240
5328,64378532251b.dcm,347f9ca3f295
5329,b0dd0ee01594.dcm,021986b21570
5330,16329e63780b.dcm,bed3caae7486
5331,7ed1695b7683.dcm,8976a065ab10
5332,06a48d5926c9.dcm,061c46e4e75e
5333,d93b214337b2.dcm,4ea3d3aed9a6
5334,7e8f72303875.dcm,462110dbbd22
5335,44e79d625228.dcm,9a929fff0d10
5336,ab54605f795a.dcm,c889f01b32c4
5337,6a65015db6d9.dcm,6afb7e8af8b3
5338,22fe2957bf1c.dcm,294598268f6a
5339,5b63997ed831.dcm,53e0e5340faf
5340,22369e7ae501.dcm,c8b578ee523f
5341,a2613e16424d.dcm,b242d9b6f327
5342,dfd9078a4c6d.dcm,f5c94b5db0cd
5343,dee4386e2a5b.dcm,f5c94b5db0cd
5344,ce0b9e47976b.dcm,adbc10bde10e
5345,d6742f8a921b.dcm,0c7570079a16
5346,eccaf6f1363c.dcm,08f053401845
5347,fe139a50727d.dcm,91052d91573d
5348,0e449f567083.dcm,a97f1cd45b2b
5349,d8e311373f9f.dcm,ffc3fa3a1911
5350,1b97fb772253.dcm,8888489ce27b
5351,9a5dbdb219af.dcm,ee5f0438b183
5352,218bcf950372.dcm,fd92c6f2b2e6
5353,e6cc65d9de1d.dcm,fd92c6f2b2e6
5354,31982947798b.dcm,db4d0ddc1235
5355,99184002f904.dcm,a50b43f24453
5356,45ff2dfff073.dcm,a50b43f24453
5357,b59d33bfed06.dcm,3cf517f14e9f
5358,148e64c35cca.dcm,760bf6ad5ac8
5359,d142896b5581.dcm,3a1aad9fe90f
5360,c07a4e3f05b1.dcm,612db6880c2d
5361,07dadb4e8cb6.dcm,499a2d5bba9e
5362,e6f8a7c5875c.dcm,87664803e3cd
5363,657cadad1932.dcm,d6fe234594ab
5364,9a5617c34ef4.dcm,52e8c2d0de50
5365,3990faf57c45.dcm,0b5593ee3915
5366,25a090ab5ac1.dcm,678ff202ffd6
5367,887abcb3bf50.dcm,a907108f72e7
5368,64a837dcc2f2.dcm,9cd8791681aa
5369,e97d5aac1196.dcm,64af5726691a
5370,8eee4b098b75.dcm,67248a9a20b2
5371,77df51dd6011.dcm,6b35b67f1608
5372,12b7ba1557a4.dcm,4a41d40a63d3
5373,17eb45bb77f5.dcm,b394cd076dc9
5374,4e0594bdf6db.dcm,6e2814381ad5
5375,041ff8cc34cf.dcm,f36ed95de256
5376,c1c59cc300f9.dcm,c410870ee506
5377,1e44bca573b2.dcm,8bd62094ea13
5378,8fa1a6190f02.dcm,442570bcd62f
5379,05801635f7db.dcm,deee69329e9b
5380,b78d21410f4e.dcm,4aa5037091ee
5381,5111b11537d3.dcm,6f080807353a
5382,1c566290d70c.dcm,f4b2c6d0edca
5383,abf01b4d1a7f.dcm,c52f27b9bff5
5384,e9d11bcc30df.dcm,37fda69f3467
5385,c856df093501.dcm,3a0391a11c60
5386,c38ec9e0f7a2.dcm,d7ef8f508b5a
5387,0d8880eafa68.dcm,644889784a23
5388,692f1f18f529.dcm,be27e91fa4a7
5389,78108839e24b.dcm,0b152dc8af83
5390,b700a42eba4e.dcm,160c3b649efd
5391,fa9ccef257cf.dcm,f871e115903e
5392,8e996910e702.dcm,7ed37feadd3f
5393,833c4deedea0.dcm,e9ede9640810
5394,355991eaf97f.dcm,3993e1dd3d8a
5395,90b69e8772e3.dcm,a42ae62f7181
5396,ce281e078ec6.dcm,dfbe54ad1d85
5397,051c0c15073e.dcm,b65e52a96289
5398,a1953d74acb5.dcm,9a19d3c19232
5399,fc3389119c38.dcm,a3816b3911d8
5400,a5b12ea05ca9.dcm,4e51ae89d35a
5401,83f72d6b60d1.dcm,e2afeb565737
5402,8e61417538a3.dcm,ecc8f5b0842b
5403,a74d957a5dd3.dcm,a9ef2636d4ac
5404,0c5302698d64.dcm,ca12997e60a4
5405,5687abeb8010.dcm,abe76d6fc929
5406,130471fdc458.dcm,04ba8031118a
5407,b485fd7ad826.dcm,835dd3c81c51
5408,921b1b74c82a.dcm,437efcc34243
5409,96417c620956.dcm,990da56b9183
5410,09b37f2317ca.dcm,038124609f4c
5411,452da76983c5.dcm,731f38a54d39
5412,35e809b03440.dcm,354ac6bf2105
5413,a0576acc82d2.dcm,e6de6fbdcd67
5414,e29f0f0518a0.dcm,64fe1afb0534
5415,38e710e131ef.dcm,b74b3d2dd83d
5416,bad16fab66e2.dcm,eb25647982fe
5417,8e06769a7ceb.dcm,8771126854cb
5418,2db404b60c2d.dcm,a3385095361e
5419,92d27a1b8959.dcm,bf718904b796
5420,42b59639c5e7.dcm,08aad9bda74f
5421,ae875b5c1183.dcm,58501082c63a
5422,2bc9a5dcd549.dcm,f03775859209
5423,1f1cd330f513.dcm,c15c667317d8
5424,ff6ee6ae167b.dcm,a93183bb781c
5425,759b6afea372.dcm,f1a643119e8d
5426,a613a3d1b65d.dcm,9a2ad069cce4
5427,de8583c07c80.dcm,2c39d421bc0a
5428,fc540611c9d1.dcm,24c727c4d278
5429,ffcc6edd9445.dcm,7e6c68462e06
5430,b5c1fce0d97e.dcm,4f93ae390464
5431,00e37a390f0f.dcm,02f88d67e4d6
5432,64f9bb437b54.dcm,994885f06db4
5433,20c4ea1cc82c.dcm,9cf41cd052f7
5434,e5321c43236c.dcm,2708e654cd46
5435,082d3af6ecc0.dcm,cd082bbb2799
5436,1c0d8460a527.dcm,cd082bbb2799
5437,68c7b2a6fd54.dcm,0680d8beb75f
5438,e04475d83cc4.dcm,58c8cb4271bf
5439,be47d4efb679.dcm,737a25e956f4
5440,d1286290a3e3.dcm,912c5491499a
5441,17d9648d4755.dcm,8de8992ebe51
5442,0a60c7787fee.dcm,70ff97e1af81
5443,5a7185c0a991.dcm,5623a3a86114
5444,68d2e8216f77.dcm,602ee70cb61a
5445,8671f7920c4f.dcm,ba8f9647f1ca
5446,9764ac3311c6.dcm,3ab0b0a2f8ac
5447,d213cf9b4869.dcm,8ceba80333df
5448,8a6ff2ab86ee.dcm,0f3753cb0283
5449,923cd3a3f444.dcm,416edca973f9
5450,940996303881.dcm,d74b6ea0d497
5451,a511eb6f070e.dcm,3a01c7f8d00e
5452,c8db995dc545.dcm,2b26cc349c14
5453,e9c099d7fe7b.dcm,cf1a94eeef5d
5454,3cf74e294e2d.dcm,2bfe8dcbdbf4
5455,d00013065b7d.dcm,b99ab479998f
5456,ba91ca301cc2.dcm,76d8b00619fb
5457,66df9cea79fd.dcm,ba641ed9827c
5458,c7f5e09a2415.dcm,cec0cef8568d
5459,6a68df986523.dcm,6ce223a86ce2
5460,243f2b54cfd6.dcm,f0e40c184d36
5461,267f44ef1151.dcm,d715b966355d
5462,149356f04849.dcm,98177d6d0db0
5463,32ebc75d961e.dcm,98177d6d0db0
5464,4c2714edd8b2.dcm,dc8dd6a3ae7d
5465,93eca9269f97.dcm,154b47e45726
5466,0cdfd3a820cb.dcm,b1dd1ed88f54
5467,f5d79fc8f22e.dcm,e48f5bb05a15
5468,3ed2d8cd040a.dcm,7b20d3520e9c
5469,a6e715a47642.dcm,34f012146c73
5470,f05302f48c86.dcm,5b059ef0f8ee
5471,479739d8c10d.dcm,0f47d2e5f328
5472,cef058291a3e.dcm,7a1023392e52
5473,5df652c28a0a.dcm,1e88ad314aa9
5474,09c38e11a8b2.dcm,38682a78a52d
5475,aabf3a11ea75.dcm,ff7ffd9c6c80
5476,cc0ff943ffd0.dcm,3300733fc823
5477,dedee227b323.dcm,bbe2678852f9
5478,9e9ae49e07c3.dcm,74968646f9cc
5479,f0d2179664cc.dcm,c0101bf708f1
5480,9641578a178b.dcm,a89d9679bdf0
5481,cada5310214b.dcm,1a58b43cf286
5482,00c1515729a8.dcm,1a58b43cf286
5483,6b09faf8025c.dcm,3a92284ff753
5484,0dcc9cfc44b6.dcm,070cbb72137d
5485,9c54d746d207.dcm,45e449878002
5486,cfa01d43e0b2.dcm,c7f9cb4677dd
5487,e9dd2e15cb8b.dcm,b835688d7cc6
5488,967482047b0c.dcm,04fc265a693e
5489,e4444d6da8ce.dcm,86323e8815ce
5490,5326c1a943c2.dcm,4c6ddbf0fabe
5491,93adea56f466.dcm,1c48cbfea106
5492,e1a154e893ee.dcm,c21b75627e3b
5493,57f76ef70b18.dcm,c48aac4f37c3
5494,c2072f9eaca3.dcm,ed3b58539066
5495,e8acb84b31d9.dcm,8e589a80dc42
5496,8fdfbc406155.dcm,1ef89135ba6e
5497,c2c02333e537.dcm,3617282997a6
5498,8eed7f12b4c5.dcm,444927810e67
5499,166921f01e2f.dcm,3b4ee5bd11b3
5500,7f5bf976d86c.dcm,84f48ed1bafd
5501,9c3f08f1f71e.dcm,91dcfcaf5ee0
5502,f64a656b5b94.dcm,fc3cffe11b17
5503,9aa6996f529e.dcm,59be4450dac0
5504,5cae48f87eb1.dcm,6aa858b14f3a
5505,364e2b97c131.dcm,d0906bce2ac6
5506,41b6fe25b370.dcm,0a903dd7283d
5507,6c3b72416712.dcm,dad30bc7ff47
5508,5daea5db8804.dcm,c5de8eb728f7
5509,58d11abecb64.dcm,4180aa686422
5510,6b6b72356cc9.dcm,4f8d4904d509
5511,5d395c326622.dcm,a31551d81bec
5512,bd40b2e9ca96.dcm,5d09203da3ba
5513,ce435a634ee1.dcm,e156dd640b9c
5514,85628cbe2cff.dcm,170ac27f26c2
5515,2405f92dba05.dcm,868ad6196144
5516,64edcb7171b6.dcm,b0c72167073c
5517,f0ab1da96100.dcm,ea71dbbcf2ab
5518,84dc9fd9a9d9.dcm,dda68db29fdd
5519,edfdcc5fc9a7.dcm,a86697ca60f2
5520,66a76500f83b.dcm,c860f58d8e70
5521,3d21f78391c8.dcm,ceab7a50d7fa
5522,6d1d65e65b8c.dcm,be27ee4c4df3
5523,21acb15b9ee4.dcm,507ca476f5b7
5524,1933d1afe1d5.dcm,3093d2622f98
5525,f78d724cd9af.dcm,c13f13201af8
5526,5b1e5fabcb5d.dcm,0d88a0777808
5527,0171f8209991.dcm,6556bcef1015
5528,78298f509c7b.dcm,9cdcb56eaaae
5529,8e882bd6662a.dcm,6d6965af3f63
5530,3922e7ba8993.dcm,b45b05909f01
5531,25400558ba1e.dcm,350cd603e64d
5532,fb67948ac1f1.dcm,350cd603e64d
5533,33f7d4df8a6a.dcm,e3efcee5464d
5534,e64a3003925c.dcm,6a6071a3d542
5535,5c61750f5576.dcm,7f00e5d4ac58
5536,b37327cc615f.dcm,5970de40ff73
5537,8f2ff228baef.dcm,599645fe1eb3
5538,a39f5b241c5a.dcm,25d7c75f0317
5539,7d897fd639e6.dcm,6e1722a9f612
5540,c76aafa94feb.dcm,5380acab9ccf
5541,db9f538fa315.dcm,14c938eebb45
5542,979ff6fd60d4.dcm,353e8d1d3147
5543,e190c0f7d7b9.dcm,6fc799b585bc
5544,1491d6fc53d6.dcm,71d38facca55
5545,0ac7cf154967.dcm,a1a4fa99ef5d
5546,c01d581d6b2a.dcm,12eb7f468be2
5547,4b89e049fd7b.dcm,3741bdbdbd77
5548,759b9866a2d8.dcm,bd7354e80f27
5549,c6518cc021fa.dcm,8ac54cf70296
5550,eab8dd7373b1.dcm,b7bc624cf296
5551,4f257ce09b76.dcm,a7f1ea850ad8
5552,69aaaf77efdb.dcm,f025d675b893
5553,1a1ba7e152ac.dcm,1d087706bfbb
5554,23b9a2b1efa0.dcm,2ea7b438ec6e
5555,3f1c22fc4852.dcm,b73f2014a696
5556,ffab0f8f27f0.dcm,a5af28176585
5557,43315bd4ed4d.dcm,9e3727c8eb64
5558,066fa5edf346.dcm,394d1fbb6cc0
5559,023b985092de.dcm,e36dac4d5aca
5560,efe83e860c17.dcm,1e3f6f8e494c
5561,53c7f73707b7.dcm,ab3a9cde6e06
5562,cbafcc5bec67.dcm,babd2d68bb87
5563,4b8f99cecd6b.dcm,a4c2231544cb
5564,30e5f099eff2.dcm,a73d9e158691
5565,c047b07e9259.dcm,c5634cea013f
5566,603ffc1653fd.dcm,3ee0ccf7f5a7
5567,3c7dd8838f5b.dcm,fb6b862b6145
5568,95bf5f4f6153.dcm,1a53a4506f10
5569,c748bd5f0801.dcm,345f8129863d
5570,9f1638565532.dcm,90563a9f1f5c
5571,912fbfa9f737.dcm,b4f16c10bd10
5572,77d467297fe6.dcm,7d00aecffe34
5573,384befafa4d2.dcm,a9ba9da7582a
5574,e498491b1526.dcm,0159c2d40b52
5575,17eaa61e67ac.dcm,699f119d8555
